"The best hit (protein with highest percent identity) of the blastp results from the proteome of the major clonal complex  of the protein conservation analysis in Chapter 6. Subject_id: protein of the isolate along with the locus tag of the prokka output, CC : clonal complex, pct_identity: identity percentage, aln_length: aligned length of the protein, n_of_mismatches: no of mismatches, gap_openings: number of gaps found in the sequence when aligned, q_start: starting position of the query(potential vaccine candidate proteins) when aligned with subject protein, q_end: end position of the query,  s_start: starting position of the subject when aligned with query protein, s_end: ending position of the subject, e_value: number of expected hits of similar quality (score) that could be found just by chance, bit_score: sequence similarity independent of query sequence length and database size and is normalized based on the rawpairwise alignment score."													
													
													
													
													
													
													
													
													
Bifunctional autolysin (Atl)													
subject_id	CC	pct_identity	aln_length	n_of_mismatches	gap_openings	q_start	q_end	s_start	s_end	e_value	bit_score		
B165_F109_Y02_CC1_02329	CC1	100	338	0	0	1	338	1	338	0	699		
B166_F111_Y02_CC1_01948	CC1	100	338	0	0	1	338	1	338	0	699		
B167_F112_Y02_CC1_01062	CC1	100	338	0	0	1	338	1	338	0	699		
B168_F113_Y02_CC1_02006	CC1	100	338	0	0	1	338	1	338	0	699		
B169_F114_Y02_CC1_01655	CC1	100	338	0	0	1	338	1	338	0	699		
B170_F115_Y02_CC1_02259	CC1	100	338	0	0	1	338	1	338	0	699		
B171_F116_Y02_CC1_00399	CC1	100	338	0	0	1	338	1	338	0	699		
B172_F117_Y02_CC1_02490	CC1	100	338	0	0	1	338	1	338	0	699		
B173_F118_Y02_CC1_01918	CC1	100	338	0	0	1	338	1	338	0	699		
B174_F119_Y02_CC1_01714	CC1	100	338	0	0	1	338	1	338	0	699		
B175_F120_Y02_CC1_02028	CC1	100	338	0	0	1	338	1	338	0	699		
B177_F122_Y02_CC1_02141	CC1	100	338	0	0	1	338	1	338	0	699		
B178_F123_Y02_CC1_02362	CC1	100	338	0	0	1	338	1	338	0	699		
B181_F126_Y02_CC1_02141	CC1	100	338	0	0	1	338	1	338	0	699		
B182_F127_Y02_CC1_02176	CC1	100	338	0	0	1	338	1	338	0	699		
B183_F128_Y02_CC1_01850	CC1	100	338	0	0	1	338	1	338	0	699		
B185_F130_Y02_CC1_01302	CC1	100	338	0	0	1	338	1	338	0	699		
B186_F131_Y02_CC1_00980	CC1	100	338	0	0	1	338	1	338	0	699		
B187_F132_Y02_CC1_01578	CC1	100	338	0	0	1	338	1	338	0	699		
B188_F133_Y02_CC1_02263	CC1	100	338	0	0	1	338	1	338	0	699		
B027_F21_Y13_CC133_02030	CC133	97.337	338	9	0	1	338	1	338	0	685		
B176_F121_Y02_CC133_02358	CC133	97.337	338	9	0	1	338	1	338	0	685		
B068_F56_Y18_CC151_01817	CC151	97.633	338	8	0	1	338	1	338	0	685		
B071_F57_Y18_CC151_01533	CC151	97.633	338	8	0	1	338	1	338	0	685		
B134_F78_Y02_CC151_02044	CC151	97.633	338	8	0	1	338	1	338	0	685		
B145_F89_Y02_CC151_01166	CC151	97.633	338	8	0	1	338	1	338	0	685		
B151_F95_Y02_CC151_01390	CC151	97.633	338	8	0	1	338	1	338	0	685		
B179_F124_Y02_CC151_01971	CC151	97.633	338	8	0	1	338	1	338	0	685		
B184_F129_Y02_CC151_02404	CC151	97.633	338	8	0	1	338	1	338	0	685		
B001_F01_Y13_CC8_02125	CC8	98.225	338	6	0	1	338	1	338	0	688		
B002_F01_Y13_CC8_02567	CC8	98.225	338	6	0	1	338	1	338	0	688		
B013_F09_Y13_CC8_02572	CC8	98.225	338	6	0	1	338	1	338	0	688		
B031_F25_Y13_CC8_02546	CC8	98.225	338	6	0	1	338	1	338	0	688		
B135_F79_Y02_CC8_02440	CC8	98.225	338	6	0	1	338	1	338	0	688		
B138_F82_Y02_CC8_02272	CC8	98.225	338	6	0	1	338	1	338	0	688		
B005_F04_Y13_CC97_02577	CC97	100	338	0	0	1	338	1	338	0	699		
B019_F14_Y13_CC97_02278	CC97	100	338	0	0	1	338	1	338	0	699		
B025_F13_Y13_CC97_02455	CC97	100	338	0	0	1	338	1	338	0	699		
B026_F20_Y13_CC97_01641	CC97	100	338	0	0	1	338	1	338	0	699		
B029_F23_Y13_CC97_02380	CC97	100	338	0	0	1	338	1	338	0	699		
B034_F19_Y13_CC97_00609	CC97	100	338	0	0	1	338	1	338	0	699		
B046_F35_Y13_CC97_02480	CC97	100	338	0	0	1	338	1	338	0	699		
B047_F36_Y13_CC97_02482	CC97	99.704	338	1	0	1	338	1	338	0	695		
B062_F49_Y13_CC97_02074	CC97	100	338	0	0	1	338	1	338	0	699		
B067_F55_Y18_CC97_02559	CC97	99.704	338	1	0	1	338	1	338	0	695		
B069_F55_Y18_CC97_02540	CC97	99.704	338	1	0	1	338	1	338	0	695		
B073_F55_Y18_CC97_02532	CC97	99.704	338	1	0	1	338	1	338	0	695		
B074_F55_Y18_CC97_02494	CC97	99.704	338	1	0	1	338	1	338	0	695		
B077_F60_Y18_CC97_02271	CC97	100	338	0	0	1	338	1	338	0	699		
B079_F62_Y18_CC97_02278	CC97	100	338	0	0	1	338	1	338	0	699		
B080_F62_Y18_CC97_02564	CC97	100	338	0	0	1	338	1	338	0	699		
B081_F62_Y18_CC97_02427	CC97	100	338	0	0	1	338	1	338	0	699		
B110_F62_Y18_CC97_02340	CC97	100	338	0	0	1	338	1	338	0	699		
B116_F62_Y18_CC97_02489	CC97	100	338	0	0	1	338	1	338	0	699		
B117_F62_Y18_CC97_02120	CC97	100	338	0	0	1	338	1	338	0	699		
B118_F62_Y18_CC97_02611	CC97	100	338	0	0	1	338	1	338	0	699		
B120_F62_Y18_CC97_02568	CC97	100	338	0	0	1	338	1	338	0	699		
B131_F75_Y02_CC97_02131	CC97	100	338	0	0	1	338	1	338	0	699		
B141_F85_Y02_CC97_02569	CC97	100	338	0	0	1	338	1	338	0	699		
B158_F102_Y02_CC97_02467	CC97	100	338	0	0	1	338	1	338	0	699		
B164_F108_Y02_CC97_02520	CC97	100	338	0	0	1	338	1	338	0	699		
B180_F125_Y02_CC97_02675	CC97	100	338	0	0	1	338	1	338	0	699		
													
putative transglycosylase (IsaA)													
subject_id	CC	pct_identity	aln_length	n_of_mismatches	gap_openings	q_start	q_end	s_start	s_end	e_value	bit_score		
B003_F02_Y13_CC1_01469	CC1	100	233	0	0	1	233	1	233	4.27E-171	466		
B004_F03_Y13_CC1_01282	CC1	99.571	233	1	0	1	233	1	233	1.55E-170	465		
B006_F05_Y13_CC1_01528	CC1	100	233	0	0	1	233	1	233	4.40E-171	466		
B007_F02_Y13_CC1_01112	CC1	100	233	0	0	1	233	1	233	4.25E-171	466		
B008_F05_Y13_CC1_00859	CC1	100	233	0	0	1	233	1	233	4.27E-171	466		
B009_F07_Y13_CC1_01445	CC1	100	233	0	0	1	233	1	233	4.28E-171	466		
B010_F07_Y13_CC1_01387	CC1	100	233	0	0	1	233	1	233	4.28E-171	466		
B011_F03_Y13_CC1_01910	CC1	100	233	0	0	1	233	1	233	4.34E-171	466		
B012_F08_Y13_CC1_00917	CC1	100	233	0	0	1	233	1	233	4.20E-171	466		
B014_F10_Y13_CC1_01971	CC1	100	233	0	0	1	233	1	233	4.28E-171	466		
B016_F12_Y13_CC1_00266	CC1	100	233	0	0	1	233	1	233	4.17E-171	466		
B017_F134_Y13_CC1_01641	CC1	100	233	0	0	1	233	1	233	4.35E-171	466		
B018_F13_Y13_CC1_00876	CC1	100	233	0	0	1	233	1	233	4.27E-171	466		
B020_F15_Y13_CC1_01712	CC1	100	233	0	0	1	233	1	233	4.32E-171	466		
B021_F16_Y13_CC1_01734	CC1	100	233	0	0	1	233	1	233	4.32E-171	466		
B022_F17_Y13_CC1_01782	CC1	100	233	0	0	1	233	1	233	4.44E-171	466		
B024_F19_Y13_CC1_01873	CC1	100	233	0	0	1	233	1	233	4.44E-171	466		
B028_F22_Y13_CC1_01959	CC1	100	233	0	0	1	233	1	233	4.28E-171	466		
B030_F24_Y13_CC1_01539	CC1	100	233	0	0	1	233	1	233	4.38E-171	466		
B032_F26_Y13_CC1_01183	CC1	100	233	0	0	1	233	1	233	4.33E-171	466		
B033_F08_Y13_CC1_01756	CC1	100	233	0	0	1	233	1	233	4.46E-171	466		
B035_F27_Y13_CC1_01279	CC1	100	233	0	0	1	233	1	233	4.32E-171	466		
B036_F27_Y13_CC1_01889	CC1	100	233	0	0	1	233	1	233	4.26E-171	466		
B037_F28_Y13_CC1_01900	CC1	99.571	233	1	0	1	233	1	233	3.85E-170	464		
B038_F29_Y13_CC1_01787	CC1	100	233	0	0	1	233	1	233	4.27E-171	466		
B039_F29_Y13_CC1_01416	CC1	100	233	0	0	1	233	1	233	4.27E-171	466		
B040_F30_Y13_CC1_01845	CC1	100	233	0	0	1	233	1	233	4.26E-171	466		
B041_F31_Y13_CC1_01895	CC1	100	233	0	0	1	233	1	233	4.25E-171	466		
B042_F32_Y13_CC1_02028	CC1	100	233	0	0	1	233	1	233	4.35E-171	466		
B043_F33_Y13_CC1_01383	CC1	100	233	0	0	1	233	1	233	4.35E-171	466		
B044_F33_Y13_CC1_01278	CC1	100	233	0	0	1	233	1	233	4.27E-171	466		
B045_F34_Y13_CC1_01195	CC1	100	233	0	0	1	233	1	233	4.35E-171	466		
B047_F37_Y13_CC1_02020	CC1	100	233	0	0	1	233	1	233	4.28E-171	466		
B048_F37_Y13_CC1_00986	CC1	100	233	0	0	1	233	1	233	4.29E-171	466		
B050_F39_Y13_CC1_01826	CC1	100	233	0	0	1	233	1	233	4.31E-171	466		
B051_F40_Y13_CC1_01234	CC1	100	233	0	0	1	233	1	233	4.34E-171	466		
B052_F41_Y13_CC1_01423	CC1	100	233	0	0	1	233	1	233	4.22E-171	466		
B053_F06_Y13_CC1_01010	CC1	100	233	0	0	1	233	1	233	4.31E-171	466		
B054_F42_Y13_CC1_01308	CC1	100	233	0	0	1	233	1	233	4.28E-171	466		
B055_F43_Y13_CC1_01697	CC1	100	233	0	0	1	233	1	233	4.28E-171	466		
B056_F44_Y13_CC1_01078	CC1	100	233	0	0	1	233	1	233	4.36E-171	466		
B057_F45_Y13_CC1_01395	CC1	100	233	0	0	1	233	1	233	4.33E-171	466		
B058_F46_Y13_CC1_01912	CC1	100	233	0	0	1	233	1	233	4.35E-171	466		
B059_F47_Y13_CC1_00888	CC1	99.571	233	1	0	1	233	1	233	8.42E-171	466		
B060_F48_Y13_CC1_00945	CC1	100	233	0	0	1	233	1	233	4.35E-171	466		
B061_F48_Y13_CC1_01742	CC1	100	233	0	0	1	233	1	233	4.34E-171	466		
B063_F50_Y13_CC1_01865	CC1	100	233	0	0	1	233	1	233	4.34E-171	466		
B064_F51_Y13_CC1_01603	CC1	100	233	0	0	1	233	1	233	4.32E-171	466		
B065_F52_Y13_CC1_00046	CC1	100	233	0	0	1	233	1	233	4.37E-171	466		
B066_F54_Y18_CC1_00568	CC1	100	233	0	0	1	233	1	233	4.15E-171	466		
B070_F54_Y18_CC1_00861	CC1	100	233	0	0	1	233	1	233	4.15E-171	466		
B076_F59_Y18_CC1_00739	CC1	100	233	0	0	1	233	1	233	4.25E-171	466		
B078_F61_Y18_CC1_01395	CC1	100	233	0	0	1	233	1	233	4.26E-171	466		
B082_F63_Y18_CC1_01114	CC1	100	233	0	0	1	233	1	233	4.34E-171	466		
B083_F63_Y18_CC1_00846	CC1	100	233	0	0	1	233	1	233	4.27E-171	466		
B084_F64_Y18_CC1_00172	CC1	100	233	0	0	1	233	1	233	4.35E-171	466		
B085_F65_Y18_CC1_00855	CC1	100	233	0	0	1	233	1	233	4.32E-171	466		
B086_F66_Y18_CC1_00892	CC1	100	233	0	0	1	233	1	233	4.37E-171	466		
B087_F65_Y18_CC1_01780	CC1	100	233	0	0	1	233	1	233	4.33E-171	466		
B088_F65_Y18_CC1_00803	CC1	100	233	0	0	1	233	1	233	4.35E-171	466		
B089_F65_Y18_CC1_00878	CC1	100	233	0	0	1	233	1	233	4.35E-171	466		
B090_F67_Y18_CC1_01781	CC1	100	233	0	0	1	233	1	233	4.27E-171	466		
B091_F67_Y18_CC1_00504	CC1	100	233	0	0	1	233	1	233	4.35E-171	466		
B092_F65_Y18_CC1_00037	CC1	100	233	0	0	1	233	1	233	4.33E-171	466		
B093_F65_Y18_CC1_00694	CC1	100	233	0	0	1	233	1	233	4.26E-171	466		
B094_F65_Y18_CC1_00541	CC1	100	233	0	0	1	233	1	233	4.30E-171	466		
B095_F68_Y18_CC1_01316	CC1	100	233	0	0	1	233	1	233	4.33E-171	466		
B096_F68_Y18_CC1_00074	CC1	100	233	0	0	1	233	1	233	4.33E-171	466		
B097_F63_Y18_CC1_01691	CC1	100	233	0	0	1	233	1	233	4.27E-171	466		
B098_F69_Y18_CC1_01794	CC1	100	233	0	0	1	233	1	233	4.26E-171	466		
B099_F69_Y18_CC1_01407	CC1	100	233	0	0	1	233	1	233	4.34E-171	466		
B100_F64_Y18_CC1_01084	CC1	100	233	0	0	1	233	1	233	4.33E-171	466		
B101_F64_Y18_CC1_01345	CC1	100	233	0	0	1	233	1	233	4.34E-171	466		
B102_F65_Y18_CC1_00906	CC1	100	233	0	0	1	233	1	233	4.25E-171	466		
B103_F65_Y18_CC1_00415	CC1	100	233	0	0	1	233	1	233	4.31E-171	466		
B104_F65_Y18_CC1_00570	CC1	100	233	0	0	1	233	1	233	4.28E-171	466		
B105_F65_Y18_CC1_00959	CC1	100	233	0	0	1	233	1	233	4.33E-171	466		
B106_F65_Y18_CC1_01122	CC1	100	233	0	0	1	233	1	233	4.26E-171	466		
B107_F70_Y18_CC1_00848	CC1	100	233	0	0	1	233	1	233	4.27E-171	466		
B108_F62_Y18_CC1_01172	CC1	100	233	0	0	1	233	1	233	4.26E-171	466		
B109_F62_Y18_CC1_00540	CC1	100	233	0	0	1	233	1	233	4.32E-171	466		
B111_F70_Y18_CC1_00182	CC1	100	233	0	0	1	233	1	233	4.19E-171	466		
B112_F70_Y18_CC1_00232	CC1	100	233	0	0	1	233	1	233	4.17E-171	466		
B113_F70_Y18_CC1_00614	CC1	100	233	0	0	1	233	1	233	4.39E-171	466		
B114_F66_Y18_CC1_00540	CC1	100	233	0	0	1	233	1	233	4.25E-171	466		
B115_F65_Y18_CC1_00902	CC1	100	233	0	0	1	233	1	233	4.24E-171	466		
B119_F62_Y18_CC1_00061	CC1	100	233	0	0	1	233	1	233	4.37E-171	466		
B121_F62_Y18_CC1_00691	CC1	100	233	0	0	1	233	1	233	4.24E-171	466		
B122_F71_Y18_CC1_00073	CC1	100	233	0	0	1	233	1	233	4.30E-171	466		
B123_F69_Y18_CC1_01148	CC1	100	233	0	0	1	233	1	233	4.26E-171	466		
B124_F69_Y18_CC1_00101	CC1	100	233	0	0	1	233	1	233	4.32E-171	466		
B125_F72_Y18_CC1_00613	CC1	100	233	0	0	1	233	1	233	4.25E-171	466		
B126_F73_Y18_CC1_00073	CC1	100	233	0	0	1	233	1	233	4.33E-171	466		
B127_F63_Y18_CC1_01763	CC1	100	233	0	0	1	233	1	233	4.17E-171	466		
B128_F63_Y18_CC1_00845	CC1	100	233	0	0	1	233	1	233	4.17E-171	466		
B129_F63_Y18_CC1_01627	CC1	100	233	0	0	1	233	1	233	4.19E-171	466		
B130_F74_Y02_CC1_01331	CC1	100	233	0	0	1	233	1	233	4.31E-171	466		
B133_F77_Y02_CC1_00880	CC1	100	233	0	0	1	233	1	233	4.17E-171	466		
B136_F80_Y02_CC1_02388	CC1	100	233	0	0	1	233	1	233	4.31E-171	466		
B139_F83_Y02_CC1_00037	CC1	100	233	0	0	1	233	1	233	4.43E-171	466		
B140_F84_Y02_CC1_01354	CC1	100	233	0	0	1	233	1	233	4.28E-171	466		
B142_F86_Y02_CC1_00369	CC1	100	233	0	0	1	233	1	233	4.29E-171	466		
B143_F87_Y02_CC1_01278	CC1	100	233	0	0	1	233	1	233	4.30E-171	466		
B144_F88_Y02_CC1_01079	CC1	100	233	0	0	1	233	1	233	4.24E-171	466		
B146_F90_Y02_CC1_01206	CC1	100	233	0	0	1	233	1	233	4.28E-171	466		
B147_F91_Y02_CC1_00554	CC1	100	233	0	0	1	233	1	233	4.23E-171	466		
B148_F92_Y02_CC1_00239	CC1	100	233	0	0	1	233	1	233	4.24E-171	466		
B149_F93_Y02_CC1_01204	CC1	100	233	0	0	1	233	1	233	4.28E-171	466		
B150_F94_Y02_CC1_00726	CC1	100	233	0	0	1	233	1	233	4.18E-171	466		
B152_F96_Y02_CC1_00637	CC1	100	233	0	0	1	233	1	233	4.37E-171	466		
B153_F97_Y02_CC1_01266	CC1	100	233	0	0	1	233	1	233	4.18E-171	466		
B154_F98_Y02_CC1_01059	CC1	100	233	0	0	1	233	1	233	4.31E-171	466		
B155_F99_Y02_CC1_01441	CC1	100	233	0	0	1	233	1	233	4.30E-171	466		
B156_F100_Y02_CC1_01277	CC1	100	233	0	0	1	233	1	233	4.26E-171	466		
B157_F101_Y02_CC1_01426	CC1	100	233	0	0	1	233	1	233	4.31E-171	466		
B159_F103_Y02_CC1_00645	CC1	100	233	0	0	1	233	1	233	4.18E-171	466		
B160_F104_Y02_CC1_00652	CC1	100	233	0	0	1	233	1	233	4.28E-171	466		
B161_F105_Y02_CC1_01269	CC1	100	233	0	0	1	233	1	233	4.19E-171	466		
B162_F106_Y02_CC1_01134	CC1	100	233	0	0	1	233	1	233	4.25E-171	466		
B163_F107_Y02_CC1_00397	CC1	100	233	0	0	1	233	1	233	4.25E-171	466		
B165_F109_Y02_CC1_00559	CC1	100	233	0	0	1	233	1	233	4.25E-171	466		
B166_F111_Y02_CC1_01215	CC1	100	233	0	0	1	233	1	233	4.27E-171	466		
B167_F112_Y02_CC1_00857	CC1	100	233	0	0	1	233	1	233	4.17E-171	466		
B168_F113_Y02_CC1_01517	CC1	100	233	0	0	1	233	1	233	4.25E-171	466		
B169_F114_Y02_CC1_01417	CC1	100	233	0	0	1	233	1	233	4.21E-171	466		
B170_F115_Y02_CC1_02321	CC1	100	233	0	0	1	233	1	233	4.31E-171	466		
B171_F116_Y02_CC1_01288	CC1	100	233	0	0	1	233	1	233	4.27E-171	466		
B172_F117_Y02_CC1_01324	CC1	100	233	0	0	1	233	1	233	4.36E-171	466		
B173_F118_Y02_CC1_00933	CC1	100	233	0	0	1	233	1	233	4.26E-171	466		
B174_F119_Y02_CC1_00333	CC1	100	233	0	0	1	233	1	233	4.25E-171	466		
B175_F120_Y02_CC1_01345	CC1	100	233	0	0	1	233	1	233	4.31E-171	466		
B177_F122_Y02_CC1_00790	CC1	100	233	0	0	1	233	1	233	4.32E-171	466		
B178_F123_Y02_CC1_00646	CC1	100	233	0	0	1	233	1	233	4.33E-171	466		
B181_F126_Y02_CC1_01870	CC1	100	233	0	0	1	233	1	233	4.28E-171	466		
B182_F127_Y02_CC1_00809	CC1	100	233	0	0	1	233	1	233	4.24E-171	466		
B183_F128_Y02_CC1_01195	CC1	100	233	0	0	1	233	1	233	4.20E-171	466		
B185_F130_Y02_CC1_02488	CC1	100	233	0	0	1	233	1	233	4.27E-171	466		
B186_F131_Y02_CC1_01355	CC1	100	233	0	0	1	233	1	233	4.21E-171	466		
B187_F132_Y02_CC1_00752	CC1	100	233	0	0	1	233	1	233	4.18E-171	466		
B188_F133_Y02_CC1_00938	CC1	100	233	0	0	1	233	1	233	4.18E-171	466		
B027_F21_Y13_CC133_00338	CC133	98.283	233	4	0	1	233	1	233	1.53E-168	460		
B176_F121_Y02_CC133_01666	CC133	98.283	233	4	0	1	233	1	233	1.50E-168	460		
B068_F56_Y18_CC151_00045	CC151	98.283	233	4	0	1	233	1	233	1.54E-168	460		
B071_F57_Y18_CC151_00063	CC151	98.283	233	4	0	1	233	1	233	1.54E-168	460		
B134_F78_Y02_CC151_00002	CC151	98.283	233	4	0	1	233	1	233	1.49E-168	460		
B145_F89_Y02_CC151_01319	CC151	98.283	233	4	0	1	233	1	233	1.49E-168	460		
B151_F95_Y02_CC151_01118	CC151	98.283	233	4	0	1	233	1	233	1.49E-168	460		
B179_F124_Y02_CC151_00525	CC151	98.283	233	4	0	1	233	1	233	1.50E-168	460		
B184_F129_Y02_CC151_00379	CC151	98.283	233	4	0	1	233	1	233	1.49E-168	460		
B001_F01_Y13_CC8_01403	CC8	99.571	233	1	0	1	233	1	233	1.05E-169	463		
B002_F01_Y13_CC8_01297	CC8	100	233	0	0	1	233	1	233	4.29E-171	466		
B013_F09_Y13_CC8_00913	CC8	100	233	0	0	1	233	1	233	4.27E-171	466		
B031_F25_Y13_CC8_00401	CC8	100	233	0	0	1	233	1	233	4.41E-171	466		
B135_F79_Y02_CC8_00693	CC8	100	233	0	0	1	233	1	233	4.38E-171	466		
B138_F82_Y02_CC8_00370	CC8	100	233	0	0	1	233	1	233	4.40E-171	466		
B005_F04_Y13_CC97_00204	CC97	100	233	0	0	1	233	1	233	4.34E-171	466		
B019_F14_Y13_CC97_01592	CC97	100	233	0	0	1	233	1	233	4.31E-171	466		
B025_F13_Y13_CC97_00492	CC97	100	233	0	0	1	233	1	233	4.42E-171	466		
B026_F20_Y13_CC97_00152	CC97	100	233	0	0	1	233	1	233	4.34E-171	466		
B029_F23_Y13_CC97_01369	CC97	100	233	0	0	1	233	1	233	4.32E-171	466		
B034_F19_Y13_CC97_00999	CC97	100	233	0	0	1	233	1	233	4.39E-171	466		
B046_F35_Y13_CC97_01845	CC97	100	233	0	0	1	233	1	233	4.39E-171	466		
B047_F36_Y13_CC97_01442	CC97	100	233	0	0	1	233	1	233	4.35E-171	466		
B062_F49_Y13_CC97_00974	CC97	100	233	0	0	1	233	1	233	4.37E-171	466		
B067_F55_Y18_CC97_00684	CC97	100	233	0	0	1	233	1	233	4.29E-171	466		
B069_F55_Y18_CC97_00179	CC97	100	233	0	0	1	233	1	233	4.30E-171	466		
B073_F55_Y18_CC97_01346	CC97	100	233	0	0	1	233	1	233	4.29E-171	466		
B074_F55_Y18_CC97_00046	CC97	100	233	0	0	1	233	1	233	4.29E-171	466		
B077_F60_Y18_CC97_00183	CC97	100	233	0	0	1	233	1	233	4.28E-171	466		
B079_F62_Y18_CC97_00778	CC97	100	233	0	0	1	233	1	233	4.30E-171	466		
B080_F62_Y18_CC97_00032	CC97	100	233	0	0	1	233	1	233	4.31E-171	466		
B081_F62_Y18_CC97_01233	CC97	100	233	0	0	1	233	1	233	4.32E-171	466		
B110_F62_Y18_CC97_01810	CC97	100	233	0	0	1	233	1	233	4.39E-171	466		
B116_F62_Y18_CC97_00640	CC97	100	233	0	0	1	233	1	233	4.37E-171	466		
B117_F62_Y18_CC97_00211	CC97	100	233	0	0	1	233	1	233	4.32E-171	466		
B118_F62_Y18_CC97_00703	CC97	100	233	0	0	1	233	1	233	4.40E-171	466		
B120_F62_Y18_CC97_01748	CC97	100	233	0	0	1	233	1	233	4.40E-171	466		
B131_F75_Y02_CC97_00514	CC97	100	233	0	0	1	233	1	233	4.39E-171	466		
B141_F85_Y02_CC97_00920	CC97	100	233	0	0	1	233	1	233	4.37E-171	466		
B158_F102_Y02_CC97_00149	CC97	100	233	0	0	1	233	1	233	4.44E-171	466		
B164_F108_Y02_CC97_00512	CC97	100	233	0	0	1	233	1	233	4.35E-171	466		
B180_F125_Y02_CC97_01797	CC97	100	233	0	0	1	233	1	233	4.48E-171	466		
													
putative transglycosylase (SceD)													
subject_id	CC	pct_identity	aln_length	n_of_mismatches	gap_openings	q_start	q_end	s_start	s_end	e_value	bit_score		
B003_F02_Y13_CC1_01564	CC1	100	231	0	0	1	231	1	231	4.31E-171	466		
B004_F03_Y13_CC1_01655	CC1	100	231	0	0	1	231	1	231	4.33E-171	466		
B006_F05_Y13_CC1_01881	CC1	100	231	0	0	1	231	1	231	4.44E-171	466		
B007_F02_Y13_CC1_01606	CC1	100	231	0	0	1	231	1	231	4.30E-171	466		
B008_F05_Y13_CC1_01176	CC1	100	231	0	0	1	231	1	231	4.31E-171	466		
B009_F07_Y13_CC1_00870	CC1	100	231	0	0	1	231	1	231	4.33E-171	466		
B010_F07_Y13_CC1_01751	CC1	100	231	0	0	1	231	1	231	4.33E-171	466		
B011_F03_Y13_CC1_02184	CC1	100	231	0	0	1	231	1	231	4.39E-171	466		
B012_F08_Y13_CC1_01910	CC1	100	231	0	0	1	231	1	231	4.25E-171	466		
B014_F10_Y13_CC1_02080	CC1	100	231	0	0	1	231	1	231	4.32E-171	466		
B016_F12_Y13_CC1_01235	CC1	100	231	0	0	1	231	1	231	4.22E-171	466		
B017_F134_Y13_CC1_01898	CC1	100	231	0	0	1	231	1	231	4.39E-171	466		
B018_F13_Y13_CC1_01690	CC1	100	231	0	0	1	231	1	231	4.32E-171	466		
B020_F15_Y13_CC1_01920	CC1	100	231	0	0	1	231	1	231	4.37E-171	466		
B021_F16_Y13_CC1_02189	CC1	100	231	0	0	1	231	1	231	4.36E-171	466		
B022_F17_Y13_CC1_02080	CC1	100	231	0	0	1	231	1	231	4.49E-171	466		
B024_F19_Y13_CC1_02005	CC1	100	231	0	0	1	231	1	231	4.49E-171	466		
B028_F22_Y13_CC1_02170	CC1	100	231	0	0	1	231	1	231	4.32E-171	466		
B030_F24_Y13_CC1_02497	CC1	100	231	0	0	1	231	1	231	4.42E-171	466		
B032_F26_Y13_CC1_01020	CC1	100	231	0	0	1	231	1	231	4.38E-171	466		
B033_F08_Y13_CC1_02323	CC1	100	231	0	0	1	231	1	231	4.50E-171	466		
B035_F27_Y13_CC1_01644	CC1	100	231	0	0	1	231	1	231	4.36E-171	466		
B036_F27_Y13_CC1_00953	CC1	100	231	0	0	1	231	1	231	4.30E-171	466		
B037_F28_Y13_CC1_02107	CC1	100	231	0	0	1	231	1	231	4.53E-171	466		
B038_F29_Y13_CC1_01336	CC1	100	231	0	0	1	231	1	231	4.31E-171	466		
B039_F29_Y13_CC1_01795	CC1	100	231	0	0	1	231	1	231	4.31E-171	466		
B040_F30_Y13_CC1_02085	CC1	100	231	0	0	1	231	1	231	4.31E-171	466		
B041_F31_Y13_CC1_02224	CC1	100	231	0	0	1	231	1	231	4.30E-171	466		
B042_F32_Y13_CC1_02294	CC1	100	231	0	0	1	231	1	231	4.39E-171	466		
B043_F33_Y13_CC1_01605	CC1	100	231	0	0	1	231	1	231	4.40E-171	466		
B044_F33_Y13_CC1_01765	CC1	100	231	0	0	1	231	1	231	4.31E-171	466		
B045_F34_Y13_CC1_01743	CC1	100	231	0	0	1	231	1	231	4.40E-171	466		
B047_F37_Y13_CC1_02309	CC1	100	231	0	0	1	231	1	231	4.32E-171	466		
B048_F37_Y13_CC1_02116	CC1	100	231	0	0	1	231	1	231	4.33E-171	466		
B050_F39_Y13_CC1_01957	CC1	100	231	0	0	1	231	1	231	4.35E-171	466		
B051_F40_Y13_CC1_01600	CC1	100	231	0	0	1	231	1	231	4.39E-171	466		
B052_F41_Y13_CC1_01967	CC1	100	231	0	0	1	231	1	231	4.27E-171	466		
B053_F06_Y13_CC1_02083	CC1	100	231	0	0	1	231	1	231	4.35E-171	466		
B054_F42_Y13_CC1_01839	CC1	100	231	0	0	1	231	1	231	4.32E-171	466		
B055_F43_Y13_CC1_02220	CC1	100	231	0	0	1	231	1	231	4.32E-171	466		
B056_F44_Y13_CC1_02122	CC1	100	231	0	0	1	231	1	231	4.41E-171	466		
B057_F45_Y13_CC1_01870	CC1	100	231	0	0	1	231	1	231	4.38E-171	466		
B058_F46_Y13_CC1_02006	CC1	100	231	0	0	1	231	1	231	4.40E-171	466		
B059_F47_Y13_CC1_01997	CC1	100	231	0	0	1	231	1	231	4.35E-171	466		
B060_F48_Y13_CC1_01949	CC1	100	231	0	0	1	231	1	231	4.39E-171	466		
B061_F48_Y13_CC1_02156	CC1	100	231	0	0	1	231	1	231	4.39E-171	466		
B063_F50_Y13_CC1_00719	CC1	100	231	0	0	1	231	1	231	4.38E-171	466		
